,Unnamed: 0,id,image_id,bbox,utf8_string,points,area
156783,156783,953125d8e0728483_23,953125d8e0728483,"[326.12, 735.27, 41.54, 14.19]","Johnny,","[327.16, 735.27, 367.66, 735.96, 367.66, 749.46, 326.12, 749.11]",589.45
832543,832543,150790bbecd2f511_9,150790bbecd2f511,"[212.45, 440.59, 17.5, 5.4]",POLICE,"[212.45, 440.59, 229.45, 440.59, 229.95, 445.49, 212.75, 445.99]",94.5
42094,42094,5fdd4765a8e36bb4_3,5fdd4765a8e36bb4,"[153.15, 251.97, 147.17, 35.37]",Handbook,"[153.41, 253.01, 299.28, 251.97, 300.32, 285.0, 153.15, 287.34]",5205.4
743913,743913,57b8464cb126b103_16,57b8464cb126b103,"[777.02, 171.12, 10.45, 7.96]",.,"[777.52, 171.12, 787.47, 171.12, 787.47, 179.08, 777.02, 179.08]",83.18
902561,902561,1590a90dfc8e070c_1255,1590a90dfc8e070c,"[812.86, 293.04, 20.32, 16.98]",.,"[812.86, 300.32, 826.05, 293.04, 833.18, 302.29, 819.38, 310.02]",345.03
820835,820835,3de6b114816d9b08_11,3de6b114816d9b08,"[536.09, 241.68, 49.0, 24.58]",.,"[536.09, 248.85, 582.53, 241.68, 585.09, 259.6, 585.09, 259.6, 545.14, 266.26]",1204.42
677298,677298,4d1a85c49e83ea40_156,4d1a85c49e83ea40,"[674.03, 183.78, 87.38, 25.39]","Tiano,","[674.03, 186.07, 752.47, 183.78, 761.41, 203.96, 681.31, 209.17]",2218.58
646097,646097,358b00aa692db568_142,358b00aa692db568,"[794.14, 130.72, 51.95, 18.81]","impurity,","[794.14, 130.72, 846.09, 134.52, 846.09, 149.53, 794.63, 144.91]",977.18
483685,483685,1c8f20f49d357924_10,1c8f20f49d357924,"[98.55, 76.18, 94.05, 35.79]",Rothbury,"[99.94, 76.18, 192.6, 77.02, 192.32, 111.97, 98.55, 111.97]",3366.05
386443,386443,034c598a8ba83945_48,034c598a8ba83945,"[747.96, 163.93, 34.41, 28.52]",21,"[747.96, 163.93, 782.37, 164.67, 781.87, 192.45, 748.2, 192.2]",981.37
602391,602391,05df1d7b1abf2c82_35,05df1d7b1abf2c82,"[392.82, 684.93, 31.93, 25.21]",.,"[392.82, 697.26, 415.23, 684.93, 424.75, 700.62, 402.34, 710.14]",804.96
866941,866941,ff5856c8e900c70c_46,ff5856c8e900c70c,"[336.22, 583.26, 27.18, 8.84]",B-5580,"[336.22, 583.52, 363.4, 583.26, 363.4, 592.1, 336.22, 592.1]",240.27
271859,271859,aa5f5fb747b29524_20,aa5f5fb747b29524,"[383.29, 643.56, 38.13, 41.35]",.,"[383.29, 679.17, 402.35, 643.56, 421.42, 651.83, 407.64, 684.91]",1576.68
742727,742727,3e2d0903f0c3de00_34,3e2d0903f0c3de00,"[495.48, 452.0, 21.51, 20.05]",and,"[495.48, 452.0, 516.46, 452.26, 516.99, 472.05, 495.75, 471.92]",431.28
992819,992819,f64461aa7451b4e2_144,f64461aa7451b4e2,"[569.04, 735.02, 48.28, 21.71]","each,","[569.04, 735.4, 617.32, 735.02, 616.95, 756.36, 569.79, 756.73]",1048.16
536277,536277,fa31ee207a01eb72_18,fa31ee207a01eb72,"[110.26, 739.59, 53.6, 16.69]",Cantine,"[110.26, 739.73, 163.15, 739.59, 163.86, 755.57, 110.54, 756.28]",894.58
380897,380897,0107118d03dfd972_22,0107118d03dfd972,"[224.51, 357.34, 3.3, 2.1]",.,"[224.51, 357.34, 227.41, 357.54, 227.81, 359.44, 224.71, 359.44]",6.93
359925,359925,8168fcb656b83dfc_6,8168fcb656b83dfc,"[456.99, 322.11, 64.57, 81.24]",Kerne,"[456.99, 355.76, 506.7, 322.11, 521.56, 353.33, 473.05, 403.35]",5245.67
674336,674336,dda249b246a674ca_84,dda249b246a674ca,"[90.42, 596.45, 107.7, 72.96]",Coca˙Cola,"[90.42, 640.19, 186.17, 596.45, 198.12, 626.4, 108.07, 669.41]",7857.79
917028,917028,decac8e03348ea64_1,decac8e03348ea64,"[662.34, 117.26, 29.51, 39.34]",1,"[662.34, 118.44, 686.74, 117.26, 691.85, 156.6, 666.28, 153.85]",1160.92
833062,833062,a0509311c35680f0_80,a0509311c35680f0,"[318.86, 310.72, 35.52, 21.17]",PLR,"[318.86, 311.31, 353.67, 310.72, 354.38, 331.77, 319.33, 331.89]",751.96
432417,432417,8aaea1ecd28313d0_25,8aaea1ecd28313d0,"[564.98, 518.46, 201.01, 24.87]",PHOTOGRAPHY,"[565.27, 519.6, 765.99, 518.46, 765.13, 541.62, 564.98, 543.33]",4999.12
630203,630203,54a79d702b21b583_2,54a79d702b21b583,"[377.04, 287.18, 116.13, 46.67]",DOLLAR,"[378.13, 287.18, 493.17, 299.81, 490.97, 333.85, 377.04, 324.51]",5419.79
194743,194743,f28db16d1282c60a_135,f28db16d1282c60a,"[730.25, 371.21, 10.8, 9.4]",the,"[730.25, 371.41, 740.85, 371.21, 740.85, 371.21, 741.05, 380.31, 741.05, 380.31, 730.25, 380.61, 730.25, 380.61]",101.52
921045,921045,1958aec5911db4da_5,1958aec5911db4da,"[787.84, 540.09, 23.12, 14.92]",OF,"[787.84, 540.94, 810.96, 540.09, 810.96, 554.64, 787.84, 555.01]",344.95
810112,810112,06a56ecbe097d3c1_130,06a56ecbe097d3c1,"[113.75, 773.83, 105.56, 31.37]",LETELIER::,"[116.46, 773.83, 219.31, 787.71, 218.71, 805.2, 113.75, 794.04]",3311.42
479366,479366,27f840dafbf50517_60,27f840dafbf50517,"[34.32, 361.6, 19.57, 12.07]",Ziploc,"[34.32, 367.27, 52.06, 361.6, 53.89, 369.28, 36.52, 373.67]",236.21
334603,334603,ee27b33dccdeb8a9_369,ee27b33dccdeb8a9,"[847.74, 562.21, 22.5, 9.0]","12,8%","[847.74, 562.51, 870.04, 562.21, 870.24, 570.71, 847.84, 571.21]",202.5
382062,382062,fb4892c84be55b78_126,fb4892c84be55b78,"[247.3, 467.55, 16.11, 9.36]",.,"[247.52, 468.42, 263.41, 467.55, 263.41, 476.91, 247.3, 476.91]",150.79
766587,766587,47e088894916df4d_78,47e088894916df4d,"[806.45, 471.02, 15.2, 17.4]",.,"[806.45, 471.02, 820.25, 472.22, 821.65, 488.42, 808.65, 487.62]",264.48
776415,776415,2ade91d1d7084267_33,2ade91d1d7084267,"[404.47, 191.09, 21.65, 12.22]",OF,"[406.83, 191.09, 426.12, 191.73, 424.4, 203.31, 404.47, 202.67]",264.56
547080,547080,f303b31b63a043f9_40,f303b31b63a043f9,"[396.86, 340.65, 30.0, 15.83]",NAVY,"[397.0, 340.65, 426.86, 341.2, 426.45, 356.48, 396.86, 355.79]",474.9
734816,734816,ff2aa25ce4e4ef41_17,ff2aa25ce4e4ef41,"[139.83, 590.35, 82.08, 19.73]",www.gublers.com,"[139.83, 592.32, 221.91, 590.35, 221.91, 606.92, 139.83, 610.08]",1619.44
458974,458974,33b4e36d19904b1e_24,33b4e36d19904b1e,"[148.2, 677.48, 27.44, 19.1]",de,"[158.36, 677.48, 175.64, 678.54, 169.88, 696.58, 148.2, 694.91]",524.1
720153,720153,0363baaba71c8396_95,0363baaba71c8396,"[153.38, 548.82, 11.8, 12.4]",of,"[153.38, 549.12, 165.18, 548.82, 165.18, 560.92, 153.38, 561.22]",146.32
477442,477442,031f3a2114b2c971_16,031f3a2114b2c971,"[19.92, 514.83, 35.95, 32.0]",.,"[21.4, 514.83, 55.87, 515.81, 53.9, 546.83, 19.92, 545.85]",1150.4
2441,2441,0716bb43509ee885_1,0716bb43509ee885,"[830.2, 604.0, 151.91, 39.06]",11.9.2006,"[830.49, 604.57, 981.83, 604.0, 982.11, 643.06, 830.2, 643.06]",5933.6
263353,263353,883d50525ad0b31a_655,883d50525ad0b31a,"[655.83, 519.2, 10.8, 9.2]",let,"[655.83, 519.2, 666.63, 519.2, 666.63, 528.1, 655.83, 528.4]",99.36
77006,77006,76f7fbd6ee106d84_24,76f7fbd6ee106d84,"[816.35, 76.32, 51.26, 10.33]",STATES,"[816.35, 77.06, 867.25, 76.32, 867.61, 86.65, 817.08, 86.65]",529.52
1029383,1029383,0f8e2dc8c5ef4a82_37,0f8e2dc8c5ef4a82,"[601.93, 241.74, 28.85, 99.14]",CARROLL,"[630.78, 242.82, 618.42, 340.88, 601.93, 339.14, 612.78, 241.74]",2860.19
694046,694046,169de62dcac804f7_135,169de62dcac804f7,"[319.31, 749.71, 12.0, 13.89]",8,"[320.19, 749.71, 331.31, 750.72, 330.93, 763.6, 319.31, 763.6]",166.68
321924,321924,9984260359ce2748_43,9984260359ce2748,"[805.24, 406.89, 34.6, 10.04]",.,"[805.46, 406.89, 839.84, 406.89, 839.73, 416.93, 805.24, 415.59]",347.38
389815,389815,7e78f35eba94aab7_14,7e78f35eba94aab7,"[288.07, 340.33, 17.73, 16.25]",.,"[288.07, 347.72, 300.38, 340.33, 305.8, 348.21, 293.98, 356.58]",288.11
642696,642696,fbb6deaf21bd5c3d_272,fbb6deaf21bd5c3d,"[525.06, 1016.33, 19.76, 7.35]",.,"[525.06, 1016.33, 544.59, 1017.02, 544.82, 1023.22, 526.44, 1023.68]",145.24
492986,492986,bf7fe1c1ab67411f_9,bf7fe1c1ab67411f,"[384.91, 275.15, 46.59, 44.61]",+263772942866,"[384.91, 313.31, 424.56, 275.15, 431.5, 280.1, 391.35, 319.76]",2078.38
952599,952599,46045007b002cb56_58,46045007b002cb56,"[627.83, 157.36, 7.6, 8.19]",y,"[627.83, 157.36, 635.14, 157.36, 635.43, 165.55, 627.83, 165.55]",62.24
565435,565435,3e9486333d62ce0d_4,3e9486333d62ce0d,"[820.0, 129.62, 34.34, 12.52]",BRAND,"[820.0, 129.62, 854.02, 129.78, 854.34, 141.17, 820.0, 142.14]",429.94
773198,773198,3730b5c56e3f1f2a_16,3730b5c56e3f1f2a,"[702.44, 468.68, 126.29, 33.18]",amounts,"[702.44, 476.21, 821.48, 468.68, 828.73, 495.72, 706.06, 501.86]",4190.3
323806,323806,05471e52c8c41290_24,05471e52c8c41290,"[502.22, 578.18, 14.58, 6.75]",.,"[502.22, 578.18, 516.8, 578.5, 516.58, 584.93, 502.33, 584.18]",98.42
1031828,1031828,1f6cde3d9c8b42a0_257,1f6cde3d9c8b42a0,"[467.92, 724.22, 107.3, 25.7]",.,"[468.82, 724.67, 575.22, 724.22, 574.32, 749.92, 467.92, 749.92]",2757.61
809359,809359,11f5905e069fc75e_5,11f5905e069fc75e,"[768.1, 472.65, 33.91, 12.14]",FILTER,"[768.1, 476.88, 797.79, 472.65, 802.01, 479.91, 769.55, 484.79]",411.67
312738,312738,10363c77886466e4_66,10363c77886466e4,"[829.63, 480.36, 65.98, 20.2]",=sech,"[829.97, 480.36, 894.74, 480.54, 895.61, 500.38, 829.63, 500.56]",1332.8
399372,399372,845d0e45827a5823_45,845d0e45827a5823,"[812.35, 23.65, 34.82, 13.41]",[FmJ],"[812.35, 23.65, 846.89, 23.65, 847.17, 36.49, 812.64, 37.06]",466.94
61811,61811,58ee2a44d8d2112d_28,58ee2a44d8d2112d,"[254.12, 630.48, 21.5, 25.8]",100,"[255.22, 630.48, 275.62, 638.48, 273.82, 656.28, 254.12, 648.18]",554.7
435441,435441,14733ae5abf83eb9_13,14733ae5abf83eb9,"[1.64, 537.98, 39.2, 56.8]",t.,"[1.64, 537.98, 40.44, 537.98, 40.84, 594.78, 2.44, 594.38]",2226.56
378254,378254,4f76357591b4c193_4,4f76357591b4c193,"[346.56, 227.02, 162.35, 141.81]",Maw®,"[354.78, 272.92, 508.91, 227.02, 495.89, 309.23, 346.56, 368.83]",23022.85
340447,340447,0fdff6396855f6c1_89,0fdff6396855f6c1,"[157.49, 346.02, 15.97, 5.67]",.,"[158.29, 346.02, 173.46, 348.26, 173.06, 351.69, 157.49, 350.77]",90.55
780765,780765,111dc844914ec141_37,111dc844914ec141,"[375.95, 792.38, 28.5, 33.67]",6,"[375.95, 799.29, 394.95, 792.38, 404.45, 816.56, 386.31, 826.05]",959.6
591386,591386,4e0b5d2c2c09b973_4,4e0b5d2c2c09b973,"[397.47, 157.86, 12.51, 9.33]",TD,"[397.47, 158.11, 409.98, 157.86, 409.74, 167.19, 397.71, 166.7]",116.72
931350,931350,83b97b131b96c1c6_75,83b97b131b96c1c6,"[920.49, 168.75, 10.34, 8.64]",No,"[920.49, 168.75, 930.83, 168.88, 930.44, 177.26, 920.75, 177.39]",89.34
1023077,1023077,e1fc432e681bc41f_15,e1fc432e681bc41f,"[575.5, 191.29, 91.43, 35.32]",Sunday,"[575.5, 191.29, 665.51, 191.58, 666.93, 224.9, 575.78, 226.61]",3229.31
608890,608890,19addcc807e06644_19,19addcc807e06644,"[505.66, 378.34, 61.75, 15.71]",DVDS,"[505.66, 378.34, 567.41, 378.7, 567.41, 394.05, 505.84, 393.87]",970.09
606318,606318,5e4c17877bf87fb8_6,5e4c17877bf87fb8,"[614.99, 548.14, 17.21, 27.15]",.,"[614.99, 562.69, 629.82, 548.14, 632.2, 560.17, 617.65, 575.29]",467.25
970186,970186,3fd9d5a838fd85ae_41,3fd9d5a838fd85ae,"[397.63, 267.03, 17.4, 7.46]",Cuore,"[397.63, 267.03, 415.03, 267.03, 414.78, 274.49, 397.88, 274.49]",129.8
409713,409713,bff5a227b899b926_8,bff5a227b899b926,"[642.53, 63.92, 56.21, 23.15]",PARTIS,"[642.53, 63.92, 697.63, 70.53, 698.74, 87.07, 643.63, 79.35]",1301.26
28355,28355,15187b59c9f66bc9_130,15187b59c9f66bc9,"[458.72, 335.87, 3.96, 6.86]",.,"[458.85, 342.73, 458.72, 336.0, 462.28, 335.87, 462.68, 341.68]",27.17
759850,759850,e23644715db36ca8_16,e23644715db36ca8,"[631.63, 188.1, 38.82, 26.09]",am,"[636.6, 188.1, 670.45, 198.66, 665.79, 214.19, 631.63, 204.56]",1012.81
256908,256908,435240ec761366ea_227,435240ec761366ea,"[506.55, 155.23, 12.2, 7.0]","be""","[506.65, 155.23, 518.65, 155.33, 518.75, 162.23, 506.55, 162.23]",85.4
1013603,1013603,10933273d35d1849_26,10933273d35d1849,"[958.29, 222.72, 52.23, 27.68]",BOXER,"[1007.39, 250.4, 958.29, 231.25, 962.81, 222.72, 1010.52, 242.74]",1445.73
571343,571343,1046d88e09ab13e3_13,1046d88e09ab13e3,"[598.53, 368.85, 11.2, 17.5]",x,"[598.53, 368.85, 609.73, 369.05, 609.73, 386.35, 598.53, 385.65]",196.0
236442,236442,6e0216cc0a894844_55,6e0216cc0a894844,"[121.34, 151.56, 36.35, 12.17]",Venha.,"[121.34, 151.56, 157.53, 152.05, 157.69, 163.57, 121.5, 163.73]",442.38
716016,716016,ef2984aa210590d0_291,ef2984aa210590d0,"[818.6, 625.54, 31.59, 15.02]",special,"[818.6, 626.57, 849.93, 625.54, 850.19, 640.56, 818.85, 640.56]",474.48
1023331,1023331,799a20351f3e4617_47,799a20351f3e4617,"[553.93, 339.33, 27.72, 24.11]",CONTRÕLÉE,"[555.73, 339.33, 581.65, 351.72, 580.97, 363.44, 553.93, 350.82]",668.33
904020,904020,c05f3634251bf63d_121,c05f3634251bf63d,"[582.36, 444.21, 33.33, 15.76]",.,"[582.54, 444.94, 614.6, 444.21, 615.69, 458.52, 582.36, 459.97]",525.28
200907,200907,19693f112a4fe8d7_8,19693f112a4fe8d7,"[447.9, 510.97, 29.69, 32.07]",THE,"[456.57, 510.97, 477.59, 534.38, 467.84, 543.04, 447.9, 519.64]",952.16
835224,835224,83c61f30e2d969b3_8,83c61f30e2d969b3,"[625.22, 130.59, 22.4, 20.2]",.,"[626.02, 130.59, 647.62, 130.59, 647.12, 150.69, 625.22, 150.79]",452.48
273973,273973,894802fe52c4dafb_15,894802fe52c4dafb,"[437.57, 297.56, 44.02, 22.27]",fight,"[437.77, 297.56, 481.49, 297.56, 481.59, 319.83, 437.57, 319.0]",980.33
924519,924519,b958d4303a84ee19_19,b958d4303a84ee19,"[584.11, 130.81, 43.7, 7.92]",APPROVED,"[584.11, 130.81, 584.11, 130.81, 627.81, 131.24, 627.81, 131.24, 627.39, 138.73, 584.25, 138.03, 584.25, 138.03]",346.1
991013,991013,ae1a9b00a1be1f72_629,ae1a9b00a1be1f72,"[396.65, 318.56, 19.47, 12.41]",ops.,"[396.86, 318.56, 416.12, 319.2, 416.12, 330.97, 396.65, 330.33]",241.62
580168,580168,6c845cb621a3a341_77,6c845cb621a3a341,"[934.54, 476.1, 76.72, 17.07]",.,"[934.54, 476.1, 1010.27, 477.33, 1011.26, 493.17, 934.54, 492.18]",1309.61
822103,822103,3105e8419d262d19_249,3105e8419d262d19,"[30.45, 191.79, 24.78, 11.95]",.,"[30.89, 191.79, 55.23, 191.79, 55.0, 203.74, 30.45, 203.52]",296.12
710630,710630,6a35730f07aff4e0_35,6a35730f07aff4e0,"[656.85, 382.35, 55.37, 33.09]",Catering,"[658.23, 382.35, 711.53, 383.96, 712.22, 415.44, 656.85, 414.29]",1832.19
244775,244775,d90756b43d99aac4_32,d90756b43d99aac4,"[535.05, 123.52, 36.81, 11.2]",RONDO,"[535.05, 123.64, 571.61, 123.52, 571.86, 134.72, 535.17, 134.23]",412.27
480777,480777,9296cda2a81e5f4c_480,9296cda2a81e5f4c,"[836.65, 419.32, 5.47, 5.22]",.,"[836.78, 419.32, 842.12, 419.59, 841.72, 424.54, 836.65, 424.0]",28.55
309973,309973,148c3dd3408bf508_122,148c3dd3408bf508,"[28.5, 816.02, 63.88, 13.11]",GRANDE,"[28.5, 816.02, 92.38, 816.32, 92.08, 829.13, 29.56, 828.83]",837.47
920186,920186,1f02fb01a46d498f_9,1f02fb01a46d498f,"[261.1, 172.95, 116.51, 91.43]",ORIGINAL,"[297.92, 264.38, 261.1, 255.65, 361.74, 172.95, 377.61, 184.06]",10652.51
498915,498915,7ea943c4e9861b50_152,7ea943c4e9861b50,"[282.99, 187.04, 37.69, 13.79]","possible,","[283.44, 187.04, 319.99, 187.04, 320.68, 200.48, 282.99, 200.83]",519.75
707088,707088,c013122ec8da112a_1000,c013122ec8da112a,"[241.36, 372.06, 23.1, 6.3]",.,"[241.36, 372.26, 264.46, 372.06, 264.46, 378.36, 241.56, 378.36]",145.53
506314,506314,e44bfd545e391363_44,e44bfd545e391363,"[879.88, 563.28, 67.8, 41.13]",BOOKS,"[879.88, 563.28, 944.06, 566.89, 947.68, 594.91, 881.69, 604.41]",2788.61
712996,712996,741180763dde33c2_76,741180763dde33c2,"[484.88, 561.52, 5.7, 7.5]",o,"[484.88, 562.42, 489.58, 561.52, 490.58, 567.82, 485.28, 569.02]",42.75
232970,232970,88e3576076987845_912,88e3576076987845,"[396.71, 974.39, 14.03, 6.65]",.,"[396.71, 974.39, 410.5, 974.64, 410.74, 981.04, 396.96, 980.92]",93.3
731306,731306,ce963431c54322c9_255,ce963431c54322c9,"[457.86, 753.82, 29.43, 12.07]",require,"[457.86, 754.07, 487.29, 753.82, 487.17, 765.76, 458.36, 765.89]",355.22
387692,387692,7641ce24f54d5d02_23,7641ce24f54d5d02,"[481.76, 327.93, 57.18, 25.37]",love,"[481.76, 327.93, 538.94, 328.36, 538.94, 353.3, 481.76, 353.3]",1450.66
418247,418247,3a22833773160a8f_133,3a22833773160a8f,"[164.75, 641.74, 25.3, 8.7]",.,"[164.85, 643.04, 189.65, 641.74, 190.05, 650.04, 164.75, 650.44]",220.11
164160,164160,636fcf1f41f68cdc_23,636fcf1f41f68cdc,"[557.79, 478.65, 7.6, 19.07]",.,"[557.79, 497.72, 559.45, 478.79, 565.39, 478.65, 564.29, 497.44]",144.93
145726,145726,8ef003919cbc0c5b_2,8ef003919cbc0c5b,"[205.38, 331.85, 16.5, 15.38]",M,"[205.38, 337.17, 216.85, 331.85, 221.88, 342.2, 210.42, 347.23]",253.77
25851,25851,86101db6b81fd6ea_4,86101db6b81fd6ea,"[68.43, 417.4, 200.3, 161.46]",Single,"[68.43, 417.96, 268.73, 417.4, 266.51, 577.75, 68.99, 578.86]",32340.44
265741,265741,73210a90dbc3c649_81,73210a90dbc3c649,"[702.64, 530.1, 5.72, 11.95]",.,"[708.19, 530.27, 708.36, 542.05, 702.64, 542.05, 702.64, 530.1]",68.35
683344,683344,de6612cd19fa0e53_16,de6612cd19fa0e53,"[422.58, 501.58, 277.88, 104.36]",Mirando,"[436.53, 501.58, 700.46, 548.3, 691.36, 605.94, 422.58, 562.25]",28999.56
911829,911829,834b924dce6d59d4_270,834b924dce6d59d4,"[707.86, -0.05, 18.9, 4.93]",.,"[726.76, 4.27, 708.48, 4.88, 707.86, 0.16, 726.35, -0.05]",93.18
690628,690628,1ad914764fb3da86_1,1ad914764fb3da86,"[764.43, 154.01, 171.54, 187.55]",CLEMENTE,"[799.94, 154.01, 935.97, 321.55, 894.96, 341.56, 764.43, 173.52]",32172.33
285397,285397,1e0d3cff88442e77_146,1e0d3cff88442e77,"[538.26, 756.55, 13.52, 11.43]",.,"[551.26, 757.07, 551.78, 766.94, 538.26, 767.98, 538.26, 756.55]",154.53
824088,824088,63d30df88e2aaff3_5,63d30df88e2aaff3,"[68.81, 234.25, 22.99, 6.59]",ALL-NEW,"[68.81, 234.84, 91.8, 234.25, 91.8, 239.67, 68.96, 240.84]",151.5
729802,729802,947b4b17b0447c21_48,947b4b17b0447c21,"[479.72, 74.79, 30.09, 7.39]",TOSHIBA,"[480.12, 74.79, 509.81, 75.32, 509.67, 82.18, 479.72, 81.65]",222.37
902844,902844,8c158a00ebe5def8_81,8c158a00ebe5def8,"[412.71, 382.68, 35.07, 11.59]",About,"[413.7, 382.68, 447.78, 383.81, 447.5, 394.13, 412.71, 394.27]",406.46
880040,880040,7b3f2817b31ccdcc_14,7b3f2817b31ccdcc,"[615.59, 395.85, 11.5, 41.1]",.,"[627.09, 395.85, 626.89, 436.85, 615.89, 436.95, 615.59, 395.95]",472.65
400581,400581,a846a0ba80334689_13,a846a0ba80334689,"[363.54, 569.2, 22.38, 17.17]",R$,"[363.69, 569.66, 385.15, 569.2, 385.92, 586.06, 363.54, 586.37]",384.26
380568,380568,2de3e4c7fc70152c_50,2de3e4c7fc70152c,"[706.17, 319.03, 50.56, 14.73]",SPINOZA,"[706.66, 319.28, 756.73, 319.03, 756.73, 333.76, 706.17, 332.53]",744.75
49756,49756,3513535aa35d0d97_11,3513535aa35d0d97,"[631.34, 216.99, 44.86, 32.05]",SH,"[631.34, 221.27, 676.2, 216.99, 672.64, 246.9, 636.33, 249.04]",1437.76
486104,486104,a57b7df1b4e0d714_31,a57b7df1b4e0d714,"[945.38, 89.01, 21.25, 9.88]",B135,"[945.38, 89.01, 966.05, 89.24, 966.63, 98.89, 945.84, 98.31]",209.95
431987,431987,166e810760d14b8e_129,166e810760d14b8e,"[448.88, 374.29, 39.96, 18.91]",.,"[448.88, 387.61, 483.96, 374.29, 488.84, 379.88, 453.4, 393.2]",755.64
51296,51296,5b0b43c5dd485884_30,5b0b43c5dd485884,"[507.34, 388.41, 3.6, 5.0]",(,"[507.54, 388.41, 510.84, 388.41, 510.94, 393.41, 507.34, 393.41]",18.0
259745,259745,3173014f246238ac_95,3173014f246238ac,"[449.61, 501.7, 27.39, 10.96]",.,"[449.61, 501.7, 477.0, 503.16, 476.45, 512.29, 450.7, 512.66]",300.19
618240,618240,863776987c205163_10,863776987c205163,"[504.94, 602.53, 6.83, 31.19]",.,"[504.94, 633.72, 504.94, 602.85, 511.77, 602.53, 511.44, 633.56]",213.03
397264,397264,29e37e427382625e_343,29e37e427382625e,"[237.06, 319.09, 44.01, 13.84]",guideth,"[237.06, 319.09, 280.72, 319.44, 281.07, 332.93, 237.42, 332.93]",609.1
837386,837386,ef72ba2afab108f3_17,ef72ba2afab108f3,"[385.61, 415.07, 14.2, 11.3]",.,"[387.41, 415.07, 399.81, 420.97, 397.91, 426.37, 385.61, 420.47]",160.46
523861,523861,26d5c465a5b72bb4_471,26d5c465a5b72bb4,"[884.56, 497.15, 34.84, 15.07]",there's,"[884.56, 498.72, 918.42, 497.15, 919.4, 509.68, 885.35, 512.22]",525.04
677319,677319,4d1a85c49e83ea40_177,4d1a85c49e83ea40,"[15.13, 307.94, 50.52, 28.55]",taste,"[15.13, 320.02, 65.37, 307.94, 65.65, 327.16, 17.88, 336.49]",1442.35
925599,925599,1e4df2a47bb5b651_4,1e4df2a47bb5b651,"[190.27, 341.61, 31.68, 10.74]",sin⁻¹,"[190.79, 341.61, 221.43, 342.13, 221.95, 352.35, 190.27, 352.35]",340.24
1036121,1036121,ba4b28600c5d1eb1_1,ba4b28600c5d1eb1,"[76.61, 49.25, 102.81, 38.42]",Hiking,"[76.61, 49.25, 179.42, 50.38, 178.86, 87.67, 76.61, 87.67]",3949.96
193471,193471,32e250aa3b3ac720_133,32e250aa3b3ac720,"[786.28, 138.74, 30.77, 11.06]",.,"[786.28, 139.14, 816.85, 138.74, 817.05, 149.8, 786.28, 149.4]",340.32
619758,619758,02c03383ee76d085_64,02c03383ee76d085,"[288.06, 523.5, 66.34, 52.4]",the,"[288.06, 523.5, 354.4, 523.84, 354.22, 575.56, 288.06, 575.9]",3476.22
86031,86031,452ca97a412607b0_295,452ca97a412607b0,"[581.77, 422.82, 24.5, 12.7]",.,"[581.77, 423.02, 606.27, 422.82, 606.17, 435.52, 581.77, 435.52]",311.15
408639,408639,a5e3ef7115fed59a_38,a5e3ef7115fed59a,"[271.23, 723.86, 19.5, 7.49]",.,"[271.44, 723.86, 290.73, 724.07, 290.63, 731.35, 271.23, 730.53]",146.06
989514,989514,32279d323ae3c6a3_1245,32279d323ae3c6a3,"[681.24, 362.71, 13.74, 12.14]",of,"[681.24, 362.71, 694.27, 362.71, 694.98, 373.96, 681.77, 374.85]",166.8
496084,496084,0784325e04942634_56,0784325e04942634,"[901.29, 518.27, 67.22, 23.57]",QUICKLY,"[901.29, 518.27, 968.51, 519.14, 968.51, 541.84, 901.72, 541.41]",1584.38
256868,256868,435240ec761366ea_187,435240ec761366ea,"[272.75, 165.83, 12.5, 8.0]",for,"[272.85, 165.93, 285.25, 165.83, 285.15, 173.83, 272.75, 173.63]",100.0
821982,821982,3105e8419d262d19_128,3105e8419d262d19,"[995.19, 179.9, 28.31, 11.07]",.,"[995.19, 179.9, 1023.5, 181.23, 1023.06, 190.97, 995.19, 189.2]",313.39
848982,848982,65df7f90b9cef4a6_677,65df7f90b9cef4a6,"[686.94, 348.24, 44.8, 13.0]",Harolde,"[686.94, 348.24, 731.54, 348.24, 731.74, 361.14, 687.04, 361.24]",582.4
60214,60214,0957a5617f614d03_15,0957a5617f614d03,"[633.34, 222.57, 28.75, 14.13]",I\/YR,"[633.34, 223.06, 662.09, 222.57, 662.09, 236.7, 633.83, 236.22]",406.24
541627,541627,da5dff8ce750bf21_183,da5dff8ce750bf21,"[308.75, 253.68, 22.87, 10.27]",.,"[308.75, 253.68, 331.62, 253.68, 331.62, 263.95, 308.88, 263.82]",234.87
416310,416310,522054eb6865f459_8,522054eb6865f459,"[956.52, 114.98, 11.23, 12.6]",IV,"[967.75, 115.37, 966.96, 127.58, 956.92, 126.2, 956.52, 114.98]",141.5
24292,24292,561c44c9410aa52d_85,561c44c9410aa52d,"[239.69, 402.58, 40.15, 31.83]",.,"[239.98, 404.3, 278.98, 402.58, 279.84, 434.41, 239.69, 433.55]",1277.97
895009,895009,3780a18ec6fe2b81_2,3780a18ec6fe2b81,"[600.49, 510.27, 49.5, 15.55]",14,"[600.49, 510.97, 649.84, 510.27, 649.99, 525.82, 600.49, 525.4]",769.73
863942,863942,c3b2f139421e3054_368,c3b2f139421e3054,"[532.05, 507.11, 22.23, 25.72]",plenty,"[540.77, 507.11, 554.28, 528.03, 546.0, 532.83, 532.05, 511.9]",571.76
